INFO 2025-06-10 17:22:11,403 autoreload Watching for file changes with StatReloader
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 486, in raise_uncaught_exception
    raise exc
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/djoser/views.py", line 173, in me
    return self.retrieve(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/mixins.py", line 56, in retrieve
    return Response(serializer.data)
                    ^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 573, in data
    ret = super().data
          ^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 251, in data
    self._data = self.to_representation(self.instance)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 525, in to_representation
    for field in fields:
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 386, in _readable_fields
    for field in self.fields.values():
                 ^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/utils/functional.py", line 47, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
                                         ^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 374, in fields
    for key, value in self.get_fields().items():
                      ^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 1105, in get_fields
    field_class, field_kwargs = self.build_field(
                                ^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 1251, in build_field
    return self.build_unknown_field(field_name, model_class)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 1369, in build_unknown_field
    raise ImproperlyConfigured(
django.core.exceptions.ImproperlyConfigured: Field name `first_name` is not valid for model `User` in `users.serializers.CustomUserSerializer`.
ERROR 2025-06-13 14:35:49,814 basehttp "GET /auth/users/me/ HTTP/1.1" 500 151430
INFO 2025-06-13 14:35:58,529 basehttp "POST /auth/token/logout/ HTTP/1.1" 204 0
INFO 2025-06-13 14:35:58,613 basehttp "GET /login/ HTTP/1.1" 200 3270
INFO 2025-06-13 14:36:04,581 basehttp "POST /auth/token/login/ HTTP/1.1" 200 57
INFO 2025-06-13 14:36:04,601 basehttp "GET /dashboard/ HTTP/1.1" 200 5341
INFO 2025-06-13 14:36:08,075 basehttp "GET /profile/ HTTP/1.1" 200 7797
ERROR 2025-06-13 14:36:08,490 log Internal Server Error: /auth/users/me/
Traceback (most recent call last):
  File "/app/.venv/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/sentry_sdk/integrations/django/views.py", line 94, in sentry_wrapped_callback
    return callback(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/viewsets.py", line 125, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 486, in raise_uncaught_exception
    raise exc
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/djoser/views.py", line 173, in me
    return self.retrieve(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/mixins.py", line 56, in retrieve
    return Response(serializer.data)
                    ^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 573, in data
    ret = super().data
          ^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 251, in data
    self._data = self.to_representation(self.instance)
                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 525, in to_representation
    for field in fields:
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 386, in _readable_fields
    for field in self.fields.values():
                 ^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/utils/functional.py", line 47, in __get__
    res = instance.__dict__[self.name] = self.func(instance)
                                         ^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 374, in fields
    for key, value in self.get_fields().items():
                      ^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 1105, in get_fields
    field_class, field_kwargs = self.build_field(
                                ^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 1251, in build_field
    return self.build_unknown_field(field_name, model_class)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/serializers.py", line 1369, in build_unknown_field
    raise ImproperlyConfigured(
django.core.exceptions.ImproperlyConfigured: Field name `first_name` is not valid for model `User` in `users.serializers.CustomUserSerializer`.
ERROR 2025-06-13 14:36:08,516 basehttp "GET /auth/users/me/ HTTP/1.1" 500 151430
INFO 2025-06-13 14:36:18,332 autoreload /app/users/serializers.py changed, reloading.
INFO 2025-06-13 14:36:29,701 autoreload Watching for file changes with StatReloader
INFO 2025-06-13 14:36:36,275 basehttp "GET /profile/ HTTP/1.1" 200 7797
INFO 2025-06-13 14:36:36,428 basehttp "GET /auth/users/me/ HTTP/1.1" 200 545
INFO 2025-06-13 14:37:59,009 basehttp "GET /edit_profile/ HTTP/1.1" 200 11829
INFO 2025-06-13 14:37:59,241 basehttp "GET /auth/users/me/ HTTP/1.1" 200 545
INFO 2025-06-13 14:38:51,913 autoreload /app/users/serializers.py changed, reloading.
INFO 2025-06-13 14:38:59,331 autoreload Watching for file changes with StatReloader
INFO 2025-06-13 14:58:27,164 basehttp "GET /edit_profile/ HTTP/1.1" 200 11829
INFO 2025-06-13 14:58:27,375 basehttp "GET /auth/users/me/ HTTP/1.1" 200 171
INFO 2025-06-13 14:58:31,815 basehttp "PUT /auth/users/me/ HTTP/1.1" 200 171
INFO 2025-06-13 14:58:33,619 basehttp "GET / HTTP/1.1" 200 11337
INFO 2025-06-13 14:58:40,361 basehttp "GET /dashboard/ HTTP/1.1" 200 5341
INFO 2025-06-13 14:58:44,512 basehttp "GET /profile/ HTTP/1.1" 200 7797
INFO 2025-06-13 14:58:44,697 basehttp "GET /auth/users/me/ HTTP/1.1" 200 171
INFO 2025-06-13 14:58:50,526 basehttp "GET /charges/ HTTP/1.1" 200 7755
INFO 2025-06-13 14:58:50,634 basehttp "GET /api/charges/ HTTP/1.1" 200 778
INFO 2025-06-13 14:58:53,411 basehttp "GET /new_charges/ HTTP/1.1" 200 10751
INFO 2025-06-13 14:59:08,855 basehttp "POST /api/charges/ HTTP/1.1" 201 378
INFO 2025-06-13 14:59:09,958 basehttp "GET /charges/ HTTP/1.1" 200 7755
INFO 2025-06-13 14:59:10,150 basehttp "GET /api/charges/ HTTP/1.1" 200 1157
INFO 2025-06-13 15:03:19,509 basehttp "GET /new_charges/ HTTP/1.1" 200 10751
INFO 2025-06-13 15:03:37,877 basehttp "POST /api/charges/ HTTP/1.1" 201 379
INFO 2025-06-13 15:03:37,794 basehttp "GET /charges/ HTTP/1.1" 200 7755
INFO 2025-06-13 15:03:37,899 basehttp "GET /api/charges/ HTTP/1.1" 200 1537
INFO 2025-06-13 15:06:55,901 autoreload /app/core/serializers.py changed, reloading.
INFO 2025-06-13 15:07:08,200 autoreload Watching for file changes with StatReloader
INFO 2025-06-13 15:07:40,675 basehttp "GET /new_charges/ HTTP/1.1" 200 10751
INFO 2025-06-13 15:07:44,130 basehttp "GET /new_charges/ HTTP/1.1" 200 10751
WARNING 2025-06-13 15:07:58,277 log Bad Request: /api/charges/
WARNING 2025-06-13 15:07:58,280 basehttp "POST /api/charges/ HTTP/1.1" 400 44
INFO 2025-06-13 15:08:05,076 basehttp "POST /api/charges/ HTTP/1.1" 201 378
INFO 2025-06-13 15:08:06,740 basehttp "GET /charges/ HTTP/1.1" 200 7755
INFO 2025-06-13 15:08:06,921 basehttp "GET /api/charges/ HTTP/1.1" 200 1916
INFO 2025-06-13 15:08:30,256 autoreload /app/core/serializers.py changed, reloading.
INFO 2025-06-13 15:08:40,665 autoreload Watching for file changes with StatReloader
INFO 2025-06-13 15:11:18,163 basehttp "GET /new_charges/ HTTP/1.1" 200 10751
INFO 2025-06-13 15:11:39,200 basehttp "POST /api/charges/ HTTP/1.1" 201 377
INFO 2025-06-13 15:11:40,725 basehttp "GET /charges/ HTTP/1.1" 200 7755
INFO 2025-06-13 15:11:40,922 basehttp "GET /api/charges/ HTTP/1.1" 200 2294
INFO 2025-06-13 15:12:01,342 autoreload /app/core/serializers.py changed, reloading.
INFO 2025-06-13 15:12:13,591 autoreload Watching for file changes with StatReloader
INFO 2025-06-13 15:12:19,689 basehttp "GET /new_charges/ HTTP/1.1" 200 10751
WARNING 2025-06-13 15:12:34,004 log Bad Request: /api/charges/
WARNING 2025-06-13 15:12:34,008 basehttp "POST /api/charges/ HTTP/1.1" 400 84
INFO 2025-06-13 15:13:10,665 basehttp "GET /charges/ HTTP/1.1" 200 7755
INFO 2025-06-13 15:13:10,902 basehttp "GET /api/charges/ HTTP/1.1" 200 2294
INFO 2025-06-13 15:15:48,495 autoreload Watching for file changes with StatReloader
INFO 2025-06-13 15:16:28,138 autoreload /app/core/serializers.py changed, reloading.
INFO 2025-06-13 15:16:39,751 autoreload Watching for file changes with StatReloader
WARNING 2025-06-13 18:00:02,625 log Bad Request: /auth/token/login/
WARNING 2025-06-13 18:00:11,589 log Bad Request: /auth/token/login/
WARNING 2025-06-13 18:02:40,165 log Bad Request: /auth/token/login/
WARNING 2025-06-13 18:02:46,180 log Bad Request: /auth/token/login/
WARNING 2025-06-13 18:04:15,128 log Bad Request: /auth/token/login/
WARNING 2025-06-13 18:04:21,969 log Bad Request: /auth/token/login/
INFO 2025-06-13 18:07:52,812 autoreload /app/users/serializers.py changed, reloading.
INFO 2025-06-13 18:08:04,866 autoreload Watching for file changes with StatReloader
WARNING 2025-06-13 18:08:24,051 log Bad Request: /auth/token/login/
WARNING 2025-06-13 18:08:33,011 log Bad Request: /auth/token/login/
WARNING 2025-06-13 18:11:41,215 log Bad Request: /auth/token/login/
WARNING 2025-06-13 18:11:49,758 log Bad Request: /auth/token/login/
INFO 2025-06-13 18:12:22,825 autoreload /app/project/settings.py changed, reloading.
INFO 2025-06-13 18:12:31,020 autoreload Watching for file changes with StatReloader
INFO 2025-06-13 18:14:24,741 autoreload /app/project/settings.py changed, reloading.
INFO 2025-06-13 18:15:47,579 autoreload Watching for file changes with StatReloader
INFO 2025-06-13 18:19:05,271 basehttp "GET /charge_details/f4b1ec70-19e9-4fae-a7a5-cba47626d2b7/ HTTP/1.1" 200 8291
INFO 2025-06-13 18:19:05,934 basehttp "GET /api/charges/f4b1ec70-19e9-4fae-a7a5-cba47626d2b7/ HTTP/1.1" 200 378
INFO 2025-06-13 18:19:05,935 basehttp "GET /api/notifications/?charge_id=f4b1ec70-19e9-4fae-a7a5-cba47626d2b7 HTTP/1.1" 200 2
ERROR 2025-06-13 19:46:03,510 log Internal Server Error: /auth/token/login/
Traceback (most recent call last):
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/query.py", line 946, in get_or_create
    return self.get(**kwargs), False
           ^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/query.py", line 633, in get
    raise self.model.DoesNotExist(
rest_framework.authtoken.models.Token.DoesNotExist: Token matching query does not exist.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/app/.venv/lib/python3.11/site-packages/django/db/backends/utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "user_id" of relation "authtoken_token" violates not-null constraint
DETAIL:  Failing row contains (80f1ea235706741e4f341a2300d833c5c93392f8, 2025-06-13 19:45:58.672017+00, null).


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/app/.venv/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/sentry_sdk/integrations/django/views.py", line 94, in sentry_wrapped_callback
    return callback(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/views/generic/base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 486, in raise_uncaught_exception
    raise exc
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/djoser/utils.py", line 38, in post
    return self._action(serializer)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/djoser/views.py", line 24, in _action
    token = utils.login_user(self.request, serializer.user)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/djoser/utils.py", line 17, in login_user
    token, _ = settings.TOKEN_MODEL.objects.get_or_create(user=user)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/query.py", line 953, in get_or_create
    return self.create(**params), True
           ^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/query.py", line 663, in create
    obj.save(force_insert=True, using=self.db)
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/authtoken/models.py", line 33, in save
    return super().save(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/base.py", line 902, in save
    self.save_base(
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/base.py", line 1008, in save_base
    updated = self._save_table(
              ^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/base.py", line 1169, in _save_table
    results = self._do_insert(
              ^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/base.py", line 1210, in _do_insert
    return manager._insert(
           ^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/query.py", line 1864, in _insert
    return query.get_compiler(using=using).execute_sql(returning_fields)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/sql/compiler.py", line 1882, in execute_sql
    cursor.execute(sql, params)
  File "/app/.venv/lib/python3.11/site-packages/sentry_sdk/utils.py", line 1811, in runner
    return sentry_patched_function(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/sentry_sdk/integrations/django/__init__.py", line 651, in execute
    result = real_execute(self, sql, params)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/backends/utils.py", line 79, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/backends/utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/backends/utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
  File "/app/.venv/lib/python3.11/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/app/.venv/lib/python3.11/site-packages/django/db/backends/utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.IntegrityError: null value in column "user_id" of relation "authtoken_token" violates not-null constraint
DETAIL:  Failing row contains (80f1ea235706741e4f341a2300d833c5c93392f8, 2025-06-13 19:45:58.672017+00, null).

WARNING 2025-06-13 19:46:12,661 log Bad Request: /auth/token/login/
WARNING 2025-06-13 19:46:12,673 log Bad Request: /auth/token/login/
ERROR 2025-06-13 19:46:13,545 log Internal Server Error: /auth/token/login/
Traceback (most recent call last):
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/query.py", line 946, in get_or_create
    return self.get(**kwargs), False
           ^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/query.py", line 633, in get
    raise self.model.DoesNotExist(
rest_framework.authtoken.models.Token.DoesNotExist: Token matching query does not exist.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/app/.venv/lib/python3.11/site-packages/django/db/backends/utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "user_id" of relation "authtoken_token" violates not-null constraint
DETAIL:  Failing row contains (76f174bb4bfa571ba7688db67c558612f38aba8f, 2025-06-13 19:46:13.398663+00, null).


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/app/.venv/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/sentry_sdk/integrations/django/views.py", line 94, in sentry_wrapped_callback
    return callback(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/views/decorators/csrf.py", line 65, in _view_wrapper
    return view_func(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/views/generic/base.py", line 104, in view
    return self.dispatch(request, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 515, in dispatch
    response = self.handle_exception(exc)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 475, in handle_exception
    self.raise_uncaught_exception(exc)
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 486, in raise_uncaught_exception
    raise exc
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/views.py", line 512, in dispatch
    response = handler(request, *args, **kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/djoser/utils.py", line 38, in post
    return self._action(serializer)
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/djoser/views.py", line 24, in _action
    token = utils.login_user(self.request, serializer.user)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/djoser/utils.py", line 17, in login_user
    token, _ = settings.TOKEN_MODEL.objects.get_or_create(user=user)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/query.py", line 953, in get_or_create
    return self.create(**params), True
           ^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/query.py", line 663, in create
    obj.save(force_insert=True, using=self.db)
  File "/app/.venv/lib/python3.11/site-packages/rest_framework/authtoken/models.py", line 33, in save
    return super().save(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/base.py", line 902, in save
    self.save_base(
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/base.py", line 1008, in save_base
    updated = self._save_table(
              ^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/base.py", line 1169, in _save_table
    results = self._do_insert(
              ^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/base.py", line 1210, in _do_insert
    return manager._insert(
           ^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/manager.py", line 87, in manager_method
    return getattr(self.get_queryset(), name)(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/query.py", line 1864, in _insert
    return query.get_compiler(using=using).execute_sql(returning_fields)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/sql/compiler.py", line 1882, in execute_sql
    cursor.execute(sql, params)
  File "/app/.venv/lib/python3.11/site-packages/sentry_sdk/utils.py", line 1811, in runner
    return sentry_patched_function(*args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/sentry_sdk/integrations/django/__init__.py", line 651, in execute
    result = real_execute(self, sql, params)
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/backends/utils.py", line 79, in execute
    return self._execute_with_wrappers(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/backends/utils.py", line 92, in _execute_with_wrappers
    return executor(sql, params, many, context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/backends/utils.py", line 100, in _execute
    with self.db.wrap_database_errors:
  File "/app/.venv/lib/python3.11/site-packages/django/db/utils.py", line 91, in __exit__
    raise dj_exc_value.with_traceback(traceback) from exc_value
  File "/app/.venv/lib/python3.11/site-packages/django/db/backends/utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
django.db.utils.IntegrityError: null value in column "user_id" of relation "authtoken_token" violates not-null constraint
DETAIL:  Failing row contains (76f174bb4bfa571ba7688db67c558612f38aba8f, 2025-06-13 19:46:13.398663+00, null).

ERROR 2025-06-13 19:46:15,421 log Internal Server Error: /auth/token/login/
Traceback (most recent call last):
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/query.py", line 946, in get_or_create
    return self.get(**kwargs), False
           ^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/db/models/query.py", line 633, in get
    raise self.model.DoesNotExist(
rest_framework.authtoken.models.Token.DoesNotExist: Token matching query does not exist.

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/app/.venv/lib/python3.11/site-packages/django/db/backends/utils.py", line 105, in _execute
    return self.cursor.execute(sql, params)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
psycopg2.errors.NotNullViolation: null value in column "user_id" of relation "authtoken_token" violates not-null constraint
DETAIL:  Failing row contains (c34600955785efe10d2ecb553f13fe6cece88fa6, 2025-06-13 19:46:15.279209+00, null).


The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/app/.venv/lib/python3.11/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "/app/.venv/lib/python3.11/site-packages/django/core/handlers/base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
